lyrics,sargam,label
ॐ जय जगदी श हरे,na na na na na na nk na rk,true
ॐ जय जगदी श हरे,s s s s s s n s r,true
ॐ जय जगदी श हरे,rk rk rk rk rk rk su rk gk,true
ॐ जय जगदी श हरे,r r r r r r ruk r g,true
ॐ जय जगदी श हरे,gk gk gk gk gk gk ru gk m,true
ॐ जय जगदी श हरे,g g g g g g guk g mt,true
ॐ जय जगदी श हरे,m m m m m m gu m p,true
ॐ जय जगदी श हरे,mt mt mt mt mt mt mu mt dk,true
ॐ जय जगदी श हरे,p p p p p p mut p d,true
ॐ जय जगदी श हरे,dk dk dk dk dk dk pu dk nk,true
ॐ जय जगदी श हरे,d d d d d d duk d n,true
ॐ जय जगदी श हरे,nk nk nk nk nk nk du nk su,true
ॐ जय जगदी श हरे,n n n n n n nuk n ruk,true
ॐ जय जगदी श हरे,su su su su su su nu su ru,true
नमामि ईश्वरं सचिदानन्द रूपम् ,Sa Ga Sa Ga Ma Ma Ga Ga Sa Ga Sa Pa Ma,true
नमामि ईश्वरं सचिदानन्द रूपम् ,rak ma rak ma mat mat ma ma rak ma rak dak mat,true
नमामि ईश्वरं सचिदानन्द रूपम् ,ra mat ra mat pa pa mat mat ra mat ra da pa,true
नमामि ईश्वरं सचिदानन्द रूपम् ,gak pa gak pa dak dak pa pa gak pa gak nak dak,true
नमामि ईश्वरं सचिदानन्द रूपम् ,ga dak ga dak da da dak dak ga dak ga na da,true
नमामि ईश्वरं सचिदानन्द रूपम् ,ma da ma da nak nak da da ma da ma s nak,true
नमामि ईश्वरं सचिदानन्द रूपम् ,mat nak mat nak na na nak nak mat nak mat rk na,true
नमामि ईश्वरं सचिदानन्द रूपम् ,pa na pa na s s na na pa na pa r s,true
नमामि ईश्वरं सचिदानन्द रूपम् ,dak s dak s rk rk s s dak s dak gk rk,true
नमामि ईश्वरं सचिदानन्द रूपम् ,da rk da rk r r rk rk da rk da g r,true
नमामि ईश्वरं सचिदानन्द रूपम् ,nak r nak r gk gk r r nak r nak m gk,true
नमामि ईश्वरं सचिदानन्द रूपम् ,na gk na gk g g gk gk na gk na mt g,true
नमामि ईश्वरं सचिदानन्द रूपम् ,s g s g m m g g s g s p m,true
नमामि ईश्वरं सचिदानन्द रूपम् ,rk m rk m mt mt m m rk m rk dk mt,true
नमामि ईश्वरं सचिदानन्द रूपम् ,r mt r mt p p mt mt r mt r d p,true
नमामि ईश्वरं सचिदानन्द रूपम् ,gk p gk p dk dk p p gk p gk nk dk,true
नमामि ईश्वरं सचिदानन्द रूपम् ,g dk g dk d d dk dk g dk g n d,true
नमामि ईश्वरं सचिदानन्द रूपम् ,m d m d nk nk d d m d m su nk,true
नमामि ईश्वरं सचिदानन्द रूपम् ,mt nk mt nk n n nk nk mt nk mt ruk n,true
नमामि ईश्वरं सचिदानन्द रूपम् ,p n p n su su n n p n p ru su,true
नमामि ईश्वरं सचिदानन्द रूपम् ,dk su dk su ruk ruk su su dk su dk guk ruk,true
नमामि ईश्वरं सचिदानन्द रूपम् ,d ruk d ruk ru ru ruk ruk d ruk d gu ru,true
नमामि ईश्वरं सचिदानन्द रूपम् ,nk ru nk ru guk guk ru ru nk ru nk mu guk,true
नमामि ईश्वरं सचिदानन्द रूपम् ,n guk n guk gu gu guk guk n guk n mut gu,true
नमामि ईश्वरं सचिदानन्द रूपम् ,su gu su gu mu mu gu gu su gu su pu mu,true
नमामि ईश्वरं सचिदानन्द रूपम् ,ruk mu ruk mu mut mut mu mu ruk mu ruk duk mut,true
नमामि ईश्वरं सचिदानन्द रूपम् ,ru mut ru mut pu pu mut mut ru mut ru du pu,true
नमामि ईश्वरं सचिदानन्द रूपम् ,guk pu guk pu duk duk pu pu guk pu guk nuk duk,true
नमामि ईश्वरं सचिदानन्द रूपम् ,gu duk gu duk du du duk duk gu duk gu nu du,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,Sa Sa Sa Re Re Ga Ga Re Re Sa Sa Sa Re Sa Re Ga Re Sa Sa Sa Re Sa Re Ga,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,rak rak rak gak gak ma ma gak gak rak rak rak gak rak gak ma gak rak rak rak gak rak gak ma,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,ra ra ra ga ga mat mat ga ga ra ra ra ga ra ga mat ga ra ra ra ga ra ga mat,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,gak gak gak ma ma pa pa ma ma gak gak gak ma gak ma pa ma gak gak gak ma gak ma pa,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,ga ga ga mat mat dak dak mat mat ga ga ga mat ga mat dak mat ga ga ga mat ga mat dak,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,ma ma ma pa pa da da pa pa ma ma ma pa ma pa da pa ma ma ma pa ma pa da,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,mat mat mat dak dak nak nak dak dak mat mat mat dak mat dak nak dak mat mat mat dak mat dak nak,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,pa pa pa da da na na da da pa pa pa da pa da na da pa pa pa da pa da na,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,dak dak dak nak nak s s nak nak dak dak dak nak dak nak s nak dak dak dak nak dak nak s,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,da da da na na rk rk na na da da da na da na rk na da da da na da na rk,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,nak nak nak s s r r s s nak nak nak s nak s r s nak nak nak s nak s r,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,na na na rk rk gk gk rk rk na na na rk na rk gk rk na na na rk na rk gk,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,s s s r r g g r r s s s r s r g r s s s r s r g,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,rk rk rk gk gk m m gk gk rk rk rk gk rk gk m gk rk rk rk gk rk gk m,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,r r r g g mt mt g g r r r g r g mt g r r r g r g mt,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,gk gk gk m m p p m m gk gk gk m gk m p m gk gk gk m gk m p,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,g g g mt mt dk dk mt mt g g g mt g mt dk mt g g g mt g mt dk,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,m m m p p d d p p m m m p m p d p m m m p m p d,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,mt mt mt dk dk nk nk dk dk mt mt mt dk mt dk nk dk mt mt mt dk mt dk nk,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,p p p d d n n d d p p p d p d n d p p p d p d n,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,dk dk dk nk nk su su nk nk dk dk dk nk dk nk su nk dk dk dk nk dk nk su,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,d d d n n ruk ruk n n d d d n d n ruk n d d d n d n ruk,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,nk nk nk su su ru ru su su nk nk nk su nk su ru su nk nk nk su nk su ru,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,n n n ruk ruk guk guk ruk ruk n n n ruk n ruk guk ruk n n n ruk n ruk guk,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,su su su ru ru gu gu ru ru su su su ru su ru gu ru su su su ru su ru gu,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,ruk ruk ruk guk guk mu mu guk guk ruk ruk ruk guk ruk guk mu guk ruk ruk ruk guk ruk guk mu,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,ru ru ru gu gu mut mut gu gu ru ru ru gu ru gu mut gu ru ru ru gu ru gu mut,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,guk guk guk mu mu pu pu mu mu guk guk guk mu guk mu pu mu guk guk guk mu guk mu pu,true
मीठे रस से भरी ओढ़नी राधारानी लगे महारानी लगे,gu gu gu mut mut duk duk mut mut gu gu gu mut gu mut duk mut gu gu gu mut gu mut duk,true
